ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,location,house,garage,basement,age_at_sale,remod_age_at_sale,log_saleprice,log_gr_liv_area,log_lot_area,log_1st_flr_sf
2,2,95.0,12182,1,Lvl,2,3,2,2,1,7,5,2005,2005,Gable,2,VinylSd,BrkFace,226.0,4,3,PConc,4.0,3.0,2,1,1201.0,Unf,0.0,340.0,1541.0,5,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,1,4.0,2,2005.0,2,2.0,532.0,3.0,0,70,0,0,0,0,0,0,5,2010,New,220000,9,7,12.0,10.0,5,5,12.301382825334498,7.340186835320115,9.40771473139643,7.340186835320115
1,1,51.0,6120,1,Lvl,1,1,2,2,1,4,7,1935,1995,Gable,1,AsbShng,None,0.0,3,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,884.0,884.0,5,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,0,0.0,1,1935.0,1,1.0,240.0,3.0,0,0,54,0,120,0,0,0,7,2009,WD ,133000,5,5,3.0,8.0,74,14,11.79810440720389,7.360739903058278,8.719317375506371,6.8966943316227125
1,2,60.0,10800,1,Lvl,1,1,1,2,1,4,7,1949,1996,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,0.0,Unf,0.0,832.0,832.0,3,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,0,0.0,1,1949.0,1,1.0,384.0,3.0,0,204,0,0,0,0,0,0,8,2009,WD ,133500,5,5,3.0,8.0,60,13,11.801856756822442,7.2868764117507,9.287301413112312,6.723832440821209
1,2,0.0,12760,2,Lvl,1,2,2,1,1,6,5,1976,1976,Gable,1,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1,1,0.0,Unf,0.0,1958.0,1958.0,3,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,0,0.0,1,1976.0,1,2.0,776.0,3.0,0,0,0,0,0,0,0,0,3,2010,ConLD,170000,7,4,3.0,8.0,34,34,12.043553716032399,7.6246189861593985,9.454070556898781,7.6246189861593985
2,2,0.0,7655,2,Lvl,2,2,2,2,2,6,5,1993,1994,Gable,1,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,903.0,903.0,4,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,1,3.0,2,1993.0,2,2.0,392.0,3.0,290,84,0,0,0,0,0,0,7,2007,WD ,168000,8,7,12.0,9.0,14,13,12.031719258385396,7.403670290012373,8.943114308091785,6.813444599510896
1,1,60.0,10560,1,Lvl,1,1,2,2,2,6,7,1922,1994,Gable,1,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,1,1,283.0,Unf,0.0,455.0,738.0,5,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,0,0.0,1,1970.0,1,2.0,624.0,3.0,0,0,0,0,0,0,0,0,6,2010,WD ,140750,5,6,3.0,7.0,88,16,11.854740546001937,7.293017679772782,9.264828557260252,6.7661917146603505
2,2,60.0,7500,1,Lvl,1,2,2,2,2,6,5,1999,2003,Gable,2,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,938.0,938.0,5,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,1,3.0,2,1999.0,2,2.0,482.0,3.0,188,30,0,0,0,0,0,0,8,2007,WD ,204000,7,8,12.0,9.0,8,4,12.225875272826354,7.740229524763182,8.922658299524402,6.863803391452954
2,2,0.0,9505,2,Lvl,2,2,2,2,2,7,5,2001,2001,Gable,2,VinylSd,BrkFace,180.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,884.0,884.0,5,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,1,4.0,2,2001.0,2,2.0,434.0,3.0,144,48,0,0,0,0,0,0,5,2010,WD ,222500,8,8,12.0,9.0,9,9,12.312682380588432,7.618251097876695,9.15957325492253,6.784457062637643
1,2,69.0,10205,2,Lvl,1,1,2,2,1,5,5,1962,1962,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2,1,784.0,Unf,0.0,141.0,925.0,3,999,0,0,999,1.0,0.0,1,0,3,1,3,6,0,0.0,2,1962.0,1,1.0,300.0,3.0,150,72,0,0,0,0,0,0,5,2006,WD ,134500,6,5,6.0,9.0,44,44,11.809319478024031,6.906754778648554,9.230633075243945,6.906754778648554
2,2,45.0,4379,2,Lvl,1,2,2,2,1,8,5,2004,2004,Gable,1,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2,2,851.0,Unf,0.0,527.0,1378.0,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,1,4.0,2,2004.0,2,2.0,540.0,3.0,160,56,0,0,0,0,0,0,7,2007,WD ,214000,7,6,12.0,11.0,3,3,12.273731294003989,7.228388451573604,8.384575666801398,7.228388451573604
1,1,65.0,7800,1,Lvl,1,1,1,1,1,5,7,1939,1950,Gable,1,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,2,1,507.0,Unf,0.0,286.0,793.0,3,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,1,4.0,1,1939.0,1,2.0,410.0,3.0,0,0,0,0,271,0,MnPrv,0,5,2006,WD ,119900,4,4,3.0,10.0,67,56,11.694413341015606,7.0192966537150445,8.961879012677683,6.675823221634848
1,2,92.0,12108,1,Lvl,1,1,2,1,1,4,4,1955,1955,Gable,2,VinylSd,BrkFace,270.0,3,3,CBlock,3.0,3.0,1,1,133.0,Unf,0.0,1307.0,1440.0,3,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,2008,WD ,118000,6,5,0.0,8.0,53,53,11.678439903447801,7.272398392570047,9.401621670141608,7.272398392570047
2,2,70.0,7000,1,Lvl,1,1,2,2,1,5,7,1960,2002,Gable,1,Wd Sdng,BrkFace,45.0,3,3,CBlock,3.0,3.0,1,1,588.0,Unf,0.0,422.0,1010.0,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,0,0.0,2,1960.0,2,1.0,254.0,3.0,0,16,0,0,0,0,MnWw,0,4,2007,WD ,135000,6,6,12.0,8.0,47,5,11.813030057420567,7.033506484287697,8.85366542803745,7.033506484287697
1,2,64.0,13053,1,Bnk,1,1,2,2,1,6,7,1923,2000,Gambrel,1,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,833.0,833.0,4,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,1,4.0,1,1922.0,1,2.0,370.0,3.0,0,0,0,0,220,0,0,0,6,2008,WD ,207000,6,5,3.0,8.0,85,8,12.240474072247506,7.521859252201629,9.47677327138879,6.959398512133975
1,2,60.0,8400,1,Bnk,1,1,2,2,1,6,5,1925,1950,Gable,1,MetalSd,None,0.0,3,3,PConc,3.0,3.0,1,1,423.0,Unf,0.0,758.0,1181.0,2,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,1,4.0,1,1925.0,1,2.0,576.0,3.0,342,0,128,0,0,0,0,0,6,2008,WD ,136500,6,5,3.0,8.0,83,58,11.824079893607152,7.434847875211999,9.035986984831405,7.237059026124737
2,1,50.0,6000,1,Lvl,2,1,2,2,1,4,7,1954,2000,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,0.0,Unf,0.0,901.0,901.0,5,901,0,0,901,0.0,0.0,1,0,2,1,3,4,0,0.0,1,1954.0,1,1.0,281.0,2.0,0,0,0,0,0,0,0,0,8,2008,WD ,107900,6,6,2.0,8.0,54,8,11.588960151246226,6.803505257608338,8.699514748210191,6.803505257608338
1,1,0.0,6240,1,Lvl,1,1,2,2,1,6,5,1938,1950,Gable,2,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1,1,52.0,Unf,0.0,809.0,861.0,4,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,1,4.0,1,1968.0,1,2.0,528.0,3.0,225,0,84,0,0,0,0,0,3,2007,WD ,126000,5,6,3.0,8.0,69,57,11.744037185933616,7.25063551189868,8.738735461363474,6.7580945044277305
2,2,141.0,31770,2,Lvl,2,1,2,2,1,6,5,1960,1960,Hip,2,Plywood,Stone,112.0,3,3,CBlock,3.0,4.0,2,1,639.0,Unf,0.0,441.0,1080.0,2,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,2,4.0,2,1960.0,2,2.0,528.0,3.0,210,62,0,0,0,0,0,0,5,2010,WD ,215000,7,7,12.0,10.0,50,50,12.2783933071098,7.412160334945205,10.366277727263562,7.412160334945205
2,2,96.0,12474,1,Lvl,1,3,2,2,2,10,5,2007,2008,Gable,2,VinylSd,Stone,272.0,5,3,PConc,5.0,3.0,2,2,1280.0,Unf,0.0,402.0,1682.0,5,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,1,5.0,2,2008.0,2,3.0,846.0,3.0,196,134,0,0,0,0,0,0,8,2008,New,426000,8,8,12.0,12.0,1,0,12.962194625251508,7.754481547470383,9.431401757086068,7.462789157412448
2,2,80.0,9600,1,Lvl,1,1,2,2,1,5,7,1950,2007,Gable,1,MetalSd,None,0.0,4,3,CBlock,3.0,3.0,1,1,607.0,Unf,0.0,506.0,1113.0,4,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,1,4.0,2,1950.0,1,1.0,264.0,3.0,0,80,120,0,0,0,0,0,7,2009,WD ,147000,6,6,6.0,8.0,59,2,11.898187865760873,7.014814351275545,9.169518377455928,7.014814351275545
1,2,64.0,8574,1,Lvl,1,2,2,2,1,6,8,1916,2000,Gable,1,Stucco,None,0.0,4,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,816.0,816.0,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,1,4.0,1,1916.0,1,2.0,440.0,3.0,0,0,180,0,0,0,0,0,10,2009,WD ,147500,7,5,3.0,8.0,93,9,11.901583454762012,7.116394144093465,9.056489647157923,7.116394144093465
2,2,104.0,14418,2,Lvl,1,3,2,2,1,9,5,2007,2007,Hip,2,VinylSd,BrkFace,480.0,5,3,PConc,5.0,3.0,2,2,1375.0,Unf,0.0,575.0,1950.0,5,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,1,4.0,2,2007.0,2,3.0,706.0,3.0,156,207,0,0,0,0,0,0,5,2008,WD ,383000,8,7,12.0,12.0,1,1,12.855790268162783,7.575584651557793,9.576232704964523,7.575584651557793
2,2,80.0,10400,1,Lvl,1,2,2,2,1,7,5,1988,1988,Gable,1,Wd Sdng,BrkFace,102.0,3,3,CBlock,4.0,3.0,2,2,929.0,Unf,0.0,916.0,1845.0,4,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,1,3.0,2,1988.0,2,2.0,604.0,3.0,197,39,0,0,0,0,0,0,6,2006,WD ,241500,7,6,12.0,11.0,18,18,12.394624752074764,7.534762657037537,9.249561085129464,7.534762657037537
1,2,63.0,15564,1,Lvl,1,2,2,2,1,6,6,1914,1995,Gable,1,Wd Shng,None,0.0,3,3,BrkTil,4.0,3.0,1,1,0.0,Unf,0.0,676.0,676.0,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,0,0.0,1,1994.0,1,2.0,400.0,3.0,424,0,0,0,0,0,0,400,1,2008,WD ,147500,7,5,3.0,9.0,94,13,11.901583454762012,7.142036574706803,9.652715834104445,6.516193076042964
2,2,101.0,13543,2,HLS,2,3,2,2,2,8,5,2005,2005,Gable,2,VinylSd,Stone,130.0,4,3,PConc,5.0,3.0,2,2,16.0,Unf,0.0,1152.0,1168.0,5,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,1,4.0,2,2005.0,2,3.0,683.0,3.0,192,32,0,0,0,0,0,0,7,2008,WD ,355000,9,8,12.0,12.0,3,3,12.779873068457553,7.824046010856292,9.513625087655372,7.0630481633881725
1,1,50.0,6130,1,Lvl,1,1,2,2,1,5,6,1924,1950,Gable,1,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1,1,784.0,Unf,0.0,0.0,784.0,4,784,0,0,784,1.0,0.0,1,0,2,1,4,5,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,116,0,0,0,0,0,5,2008,WD ,109500,5,5,0.0,8.0,84,58,11.603679828238693,6.664409020350408,8.720950028930258,6.664409020350408
1,2,0.0,24090,1,Lvl,1,2,2,2,2,7,7,1940,1950,Gable,1,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2,1,0.0,Unf,0.0,1032.0,1032.0,5,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,2,3.0,2,1940.0,1,1.0,349.0,3.0,56,0,318,0,0,0,0,0,6,2010,COD,244400,7,6,6.0,9.0,70,60,12.406561506279576,7.784473235736469,10.089552095608918,7.095893221097532
2,2,80.0,9600,1,Lvl,1,1,2,2,1,6,5,1953,1953,Hip,1,HdBoard,Stone,238.0,3,3,CBlock,3.0,3.0,1,2,1285.0,Unf,0.0,131.0,1416.0,3,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,2,4.0,2,1953.0,2,2.0,418.0,3.0,110,0,0,0,0,0,0,0,10,2009,WD ,167000,6,6,12.0,9.0,56,56,12.025749091398891,7.404887575616125,9.169518377455928,7.404887575616125
2,2,65.0,8158,1,Lvl,1,2,2,2,2,7,5,2002,2002,Gable,2,VinylSd,BrkFace,214.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,860.0,860.0,5,860,869,0,1729,0.0,0.0,2,1,3,1,4,7,0,0.0,2,2002.0,2,2.0,542.0,3.0,386,63,0,0,0,0,0,0,8,2007,WD ,200000,7,8,12.0,9.0,5,5,12.206072645530174,7.455298485683291,9.006754319877503,6.756932389247553
1,2,50.0,5220,2,Lvl,1,1,2,2,1,5,3,1936,1950,Gable,1,Wd Shng,None,0.0,3,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,830.0,830.0,4,879,0,0,879,0.0,0.0,1,0,2,1,3,4,0,0.0,1,1936.0,1,1.0,180.0,3.0,0,108,0,0,0,0,0,0,1,2006,WD ,80000,6,5,3.0,8.0,70,56,11.289781913656018,6.778784897685177,8.560252680876685,6.778784897685177
2,2,60.0,8172,1,Lvl,1,1,2,2,1,5,7,1955,1990,Hip,1,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1,1,167.0,Unf,0.0,697.0,864.0,3,864,0,0,864,1.0,0.0,1,0,2,1,3,5,0,0.0,1,1957.0,1,2.0,572.0,3.0,0,0,0,0,0,0,0,0,4,2006,WD ,115000,6,6,3.0,8.0,51,16,11.652687407345388,6.761572768804055,9.008468955937513,6.761572768804055
2,2,72.0,9000,1,Lvl,1,1,2,2,1,6,5,1956,1956,Gable,1,Wd Sdng,BrkFace,74.0,3,3,CBlock,4.0,3.0,1,1,616.0,Unf,0.0,580.0,1196.0,4,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,1,4.0,2,1956.0,2,1.0,297.0,3.0,0,44,0,0,0,0,0,0,5,2008,WD ,139000,6,6,12.0,9.0,52,52,11.842229212112828,7.086737934510577,9.104979856318357,7.086737934510577
2,2,74.0,7844,1,Lvl,1,1,2,2,2,6,7,1978,1978,Hip,1,HdBoard,BrkFace,203.0,3,3,CBlock,3.0,3.0,1,1,209.0,Unf,0.0,463.0,672.0,3,672,728,0,1400,0.0,0.0,1,1,3,1,3,6,1,3.0,2,1978.0,2,2.0,440.0,3.0,0,0,0,0,0,0,0,0,3,2006,WD ,149500,6,7,12.0,8.0,28,28,11.915051671812877,7.24422751560335,8.967504187316237,6.51025834052315
1,2,60.0,9084,1,Lvl,1,1,1,2,2,4,5,1940,1950,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2,1,0.0,Unf,0.0,755.0,755.0,3,755,755,0,1510,1.0,0.0,1,0,4,1,3,7,1,4.0,1,1940.0,1,1.0,296.0,2.0,120,0,0,0,0,0,MnPrv,0,10,2009,WD ,108000,5,6,2.0,9.0,69,59,11.589886506106357,7.31986492980897,9.114269903225448,6.626717749249025
1,2,60.0,10800,1,Lvl,1,1,2,1,2,4,7,1900,2000,Gable,1,MetalSd,None,0.0,3,3,BrkTil,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,694,600,0,1294,0.0,0.0,2,0,3,2,3,7,0,0.0,0,0.0,0,0.0,0.0,0.0,220,114,210,0,0,0,0,0,8,2008,WD ,106250,6,5,0.0,0.0,108,8,11.573550086786664,7.165493475060845,9.287301413112312,6.542471960506805
2,2,74.0,8556,1,Lvl,1,2,2,2,1,7,5,2006,2006,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2,1,0.0,Unf,0.0,1240.0,1240.0,5,1240,0,0,1240,0.0,0.0,2,0,2,1,4,5,0,0.0,2,2006.0,2,3.0,826.0,3.0,140,93,0,0,0,0,0,0,5,2007,WD ,194000,7,7,12.0,10.0,1,1,12.175613438045465,7.122866658599083,9.054388070202297,7.122866658599083
2,2,70.0,9100,1,Lvl,1,1,1,2,1,5,4,1962,1962,Hip,1,Wd Sdng,BrkFace,51.0,3,3,CBlock,3.0,3.0,1,1,36.0,Unf,0.0,952.0,988.0,5,988,0,0,988,1.0,0.0,1,0,3,1,3,6,0,0.0,1,1977.0,1,2.0,624.0,3.0,0,0,0,0,0,0,0,0,7,2006,WD ,129500,5,6,3.0,8.0,44,44,11.771436160121729,6.895682697747868,9.116029692504942,6.895682697747868
1,2,63.0,8668,1,Lvl,2,1,2,1,1,5,5,1968,1968,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,0.0,Unf,0.0,1560.0,1560.0,3,1560,0,0,1560,0.0,0.0,2,0,4,2,3,8,0,0.0,1,1968.0,1,3.0,792.0,3.0,0,0,0,0,0,0,0,0,5,2007,WD ,126000,7,4,3.0,8.0,39,39,11.744037185933616,7.352441100243583,9.067393362656249,7.352441100243583
2,2,70.0,11767,1,Lvl,1,1,2,2,1,5,5,1950,1950,Gable,1,MetalSd,None,0.0,3,3,CBlock,2.0,3.0,2,1,1078.0,Unf,0.0,0.0,1078.0,3,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,0,0.0,2,1950.0,2,1.0,195.0,3.0,0,41,211,0,0,0,0,900,6,2009,WD ,120000,6,6,12.0,8.0,59,59,11.695247021764184,7.221105098182496,9.37305428246393,7.221105098182496
2,2,70.0,8400,1,Lvl,1,2,2,2,1,7,5,2004,2005,Gable,2,VinylSd,BrkFace,109.0,4,3,PConc,4.0,3.0,2,2,712.0,Unf,0.0,761.0,1473.0,5,1484,0,0,1484,1.0,0.0,2,0,3,1,4,7,0,0.0,2,2004.0,2,2.0,606.0,3.0,0,35,0,144,0,0,0,0,5,2010,WD ,213000,7,7,12.0,11.0,6,5,12.269047444691562,7.302496423727326,9.035986984831405,7.302496423727326
2,2,40.0,3874,2,Lvl,1,2,2,2,1,8,5,1980,1980,Gable,1,Wd Sdng,None,0.0,4,3,CBlock,4.0,3.0,2,2,807.0,Unf,0.0,419.0,1226.0,3,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,1,2.0,2,1980.0,2,2.0,484.0,3.0,133,78,0,0,0,0,0,0,7,2006,WD ,190000,7,6,12.0,11.0,26,26,12.154779351142624,7.111512116496157,8.262042843966942,7.111512116496157
2,2,0.0,8076,2,Lvl,1,2,2,2,1,6,6,1993,1994,Gable,1,HdBoard,BrkFace,112.0,3,3,PConc,4.0,3.0,1,2,705.0,Unf,0.0,455.0,1160.0,4,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,1,3.0,2,1993.0,2,2.0,402.0,3.0,0,26,0,0,144,0,MnPrv,0,7,2006,WD ,183500,7,6,12.0,10.0,13,12,12.119969946476761,7.063903961472068,8.996651979432729,7.063903961472068
1,2,93.0,10090,2,Lvl,1,1,2,2,1,7,5,1963,1999,Gable,1,Plywood,BrkFace,364.0,3,3,CBlock,3.0,3.0,2,1,242.0,ALQ,483.0,0.0,725.0,3,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,2,3.0,2,1963.0,1,1.0,276.0,3.0,460,46,0,0,165,0,MnPrv,0,10,2007,WD ,172000,6,5,6.0,9.0,44,8,12.05524975579559,7.409136443920128,9.219300113347655,6.942156705699469
2,2,67.0,8877,1,Lvl,1,1,2,2,1,4,6,1938,1958,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2,1,690.0,Unf,0.0,126.0,816.0,5,816,0,0,816,1.0,0.0,1,0,2,1,3,3,1,4.0,1,1958.0,1,1.0,288.0,2.0,0,0,0,0,0,0,0,0,5,2009,WD ,100000,6,6,2.0,9.0,71,51,11.512925464970229,6.704414354964107,9.09121894106832,6.704414354964107
2,2,85.0,11058,1,Lvl,2,2,2,2,1,7,6,2007,2007,Gable,2,VinylSd,Stone,212.0,4,3,PConc,4.0,3.0,1,2,56.0,Unf,0.0,1508.0,1564.0,5,1564,0,0,1564,0.0,0.0,2,0,3,1,4,6,0,0.0,2,2007.0,2,3.0,814.0,3.0,0,24,0,0,0,0,0,0,2,2008,WD ,218836,8,7,12.0,10.0,1,1,12.2960778698166,7.355001921105257,9.310909426897878,7.355001921105257
1,1,60.0,10800,1,Lvl,1,1,2,1,1,6,7,1905,2000,Gable,1,Wd Sdng,None,0.0,3,3,BrkTil,2.0,3.0,1,1,0.0,Unf,0.0,482.0,482.0,5,1221,691,0,1912,0.0,0.0,2,0,3,2,3,7,1,3.0,1,2003.0,1,2.0,672.0,4.0,0,25,212,0,0,0,0,0,4,2008,WD ,163000,5,4,4.0,7.0,103,8,12.0015054797889,7.555905093611346,9.287301413112312,7.107425474110705
2,2,59.0,10936,2,Lvl,1,2,2,2,1,7,5,2006,2006,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2,1,0.0,Unf,0.0,1510.0,1510.0,5,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,1,4.0,2,2006.0,2,2.0,534.0,3.0,100,18,0,0,0,0,0,0,4,2007,New,206580,7,7,12.0,10.0,1,1,12.238443025560624,7.329749689041512,9.299815378403785,7.329749689041512
2,2,65.0,8461,1,Lvl,1,2,2,2,2,6,5,2005,2006,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,728.0,728.0,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,1,4.0,2,2005.0,2,2.0,390.0,3.0,0,24,0,0,0,0,0,0,7,2006,New,163990,7,8,12.0,9.0,1,0,12.007560729337492,7.283448228756631,9.0432226489245,6.590301048196686
1,1,60.0,7518,1,Lvl,2,1,2,2,2,5,8,1910,2004,Gable,1,Plywood,None,0.0,2,4,BrkTil,2.0,2.0,1,1,0.0,Unf,0.0,396.0,396.0,4,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,0,0.0,1,2001.0,1,1.0,390.0,3.0,0,72,45,0,0,0,MnPrv,0,7,2006,WD ,116500,6,6,3.0,6.0,96,2,11.665646551987892,7.1929342212158,8.925055424124123,6.499787040655854
2,2,0.0,8010,2,Lvl,1,2,2,2,2,7,5,2002,2003,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,840.0,840.0,5,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,1,4.0,2,2002.0,2,2.0,400.0,3.0,138,48,0,0,0,0,0,0,7,2008,WD ,188000,7,8,12.0,9.0,6,5,12.144197241812087,7.450079569807499,8.988446040062405,6.733401891837359
1,2,0.0,10050,2,Lvl,1,1,2,2,1,5,6,1966,1966,Gable,1,HdBoard,BrkFace,87.0,3,3,CBlock,3.0,3.0,2,2,602.0,Unf,0.0,191.0,793.0,5,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,1,3.0,1,1966.0,2,2.0,432.0,3.0,140,40,0,0,0,0,0,0,6,2007,WD ,175000,6,5,6.0,10.0,41,41,12.072541252905651,7.154615356913663,9.215327913487222,7.154615356913663
2,2,38.0,4740,2,Lvl,1,3,2,2,1,8,5,1988,1988,Gable,2,CmentBd,None,0.0,4,3,CBlock,4.0,3.0,2,2,248.0,Unf,0.0,918.0,1166.0,4,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,0,0.0,2,1988.0,2,2.0,480.0,3.0,0,108,0,0,135,0,0,0,10,2007,WD ,182000,8,7,12.0,11.0,19,19,12.111761966058932,7.072421900537371,8.463792414689122,7.072421900537371
1,1,60.0,6978,1,Bnk,1,1,1,2,1,5,7,1926,1980,Gable,1,MetalSd,None,0.0,4,4,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,850.0,850.0,3,960,0,0,960,0.0,0.0,1,0,2,1,3,5,0,0.0,1,1981.0,2,2.0,576.0,3.0,0,0,116,0,0,0,0,0,4,2007,WD ,103000,4,5,6.0,8.0,81,27,11.542484267211773,6.866933284461882,8.85051762174672,6.866933284461882
2,2,0.0,11400,1,Lvl,1,3,2,2,1,10,5,2001,2002,Hip,2,VinylSd,BrkFace,705.0,5,3,PConc,5.0,3.0,2,2,1282.0,Unf,0.0,1351.0,2633.0,5,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,2,4.0,2,2001.0,2,3.0,804.0,3.0,314,140,0,0,0,0,0,0,3,2007,WD ,466500,8,7,12.0,12.0,6,5,13.053013299269535,7.87587915949631,9.341368634382587,7.87587915949631
2,2,66.0,9240,2,Lvl,1,1,2,2,1,6,8,1959,1998,Hip,1,MetalSd,None,0.0,4,3,CBlock,3.0,3.0,1,1,708.0,Unf,0.0,280.0,988.0,3,988,0,0,988,1.0,0.0,2,0,3,1,4,6,0,0.0,2,1959.0,1,1.0,297.0,3.0,156,0,0,0,0,0,0,0,6,2009,WD ,149500,6,6,6.0,8.0,50,11,11.915051671812877,6.895682697747868,9.131297164635729,6.895682697747868
2,2,24.0,2304,1,Lvl,1,1,2,1,1,7,7,1978,1978,Gable,1,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1,2,632.0,Unf,6.0,423.0,1061.0,3,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,0,0.0,2,1978.0,1,1.0,319.0,3.0,108,32,0,0,0,0,0,0,4,2007,WD ,142500,6,5,6.0,10.0,29,29,11.867097278690842,6.961296045910167,7.742402021815782,6.961296045910167
1,2,54.0,7223,1,Lvl,1,2,2,2,1,5,5,1926,1950,Hip,1,Plywood,None,0.0,3,3,PConc,3.0,3.0,2,1,319.0,Unf,0.0,971.0,1290.0,3,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,0,0.0,1,1973.0,1,1.0,352.0,3.0,0,0,64,0,0,0,MnPrv,0,4,2007,WD ,136500,7,5,3.0,9.0,81,57,11.824079893607152,7.259819610363186,8.885025658050846,7.259819610363186
